NLCSSymbool,id_nummer,oudeNLCSSymboolName,nieuweNLCSSymboolName
http://digitalbuildingdata.tech/nlcs/def/f824651b-bab2-43c2-95be-a92c03c8908d,785,V-SIE-WEG_PARKEERAUTOMAAT-SO,V-SIE-MEUBILAIR_PARKEERAUTOMAAT-SO
http://digitalbuildingdata.tech/nlcs/def/58497b3b-2f4c-4d81-8609-7855c8a640d5,16,SAL-TEKENBLAD_A1_594X2100-SO,SAL-TEKENBLAD_A1_594X2100-SOMM
http://digitalbuildingdata.tech/nlcs/def/02b34fca-45ca-4cd0-b00a-3a1a9df888f5,677,SIE-WEG_PAAL_BETON-SO,SIE-MEUBILAIR_PAAL_BETON-SO
http://digitalbuildingdata.tech/nlcs/def/22b587ed-8f17-4bc6-8681-c5eb50856e6e,3985,V-SVH-COBBLESTONE_KL-SO,V-SVH-KASSEIEN_KL-SO
http://digitalbuildingdata.tech/nlcs/def/14214676-81b8-4752-a06a-e14b04be2896,730,V-SIE-WEG_AFVALBAK_02-SO,V-SIE-MEUBILAIR_AFVALBAK_02-SO
http://digitalbuildingdata.tech/nlcs/def/095e17a7-d338-4086-bff3-3520368aaa1d,3,SAL-TEKENBLAD_A0_841X1260-SO,SAL-TEKENBLAD_A0_841X1260-SOMM
http://digitalbuildingdata.tech/nlcs/def/d5e1fbd6-50c4-4f0f-84da-85c5ff4e10a1,771,V-SIE-WATER_MEERPAAL-SO,V-SIE-MEUBILAIR_MEERPAAL-SO
http://digitalbuildingdata.tech/nlcs/def/740b3433-5757-4884-bdf0-35ea47c9bd1a,672,SIE-WATER_MEERPAAL-SO,SIE-MEUBILAIR_MEERPAAL-SO
http://digitalbuildingdata.tech/nlcs/def/0f2f445e-d581-4d3c-bc1f-f4e067f1dd30,704,SIE-WEG_PRAATPAAL-SO,SIE-MEUBILAIR_PRAATPAAL-SO
http://digitalbuildingdata.tech/nlcs/def/bdf6580d-e3df-4407-95b8-abf5a4b43b37,803,V-SIE-WEG_PRAATPAAL-SO,V-SIE-MEUBILAIR_PRAATPAAL-SO
http://digitalbuildingdata.tech/nlcs/def/89ea6d47-99f0-430d-8d59-56c46d1f09a5,763,V-SIE-WEG_INGANGSCONTROLE_ZUIL-SO,V-SIE-MEUBILAIR_INGANGSCONTROLE_ZUIL-SO
http://digitalbuildingdata.tech/nlcs/def/098bfd67-cfe7-4f72-bcf3-84478ed0052e,816,V-SIE-WEG_TANK-SO,V-SIE-MEUBILAIR_TANK-SO
http://digitalbuildingdata.tech/nlcs/def/8ffd48d7-8d9e-4324-b308-cffcbfd8fc97,3073,SIE-KUNSTOBJECT-SO,SIE-MEUBILAIR_KUNSTOBJECT-SO
http://digitalbuildingdata.tech/nlcs/def/1861f827-89b8-42a8-8b69-121641413a67,633,SIE-WEG_ANTENNE-SO,SIE-MEUBILAIR_ANTENNE-SO
http://digitalbuildingdata.tech/nlcs/def/fc64e3eb-f5e6-466e-9170-85e7f4a2661d,3286,V-SVH-INRITELEMENT_180 200_180X800X500_MIDDEN,V-SVH-KANTOPSLUITING_INRITBAND_180 200_650X200X500_MIDDEN
http://digitalbuildingdata.tech/nlcs/def/25de2ade-9697-4808-8f1b-dfd619d78520,3549,V-SIE-WEG_FLITSPAAL-SO,V-SIE-MEUBILAIR_FLITSPAAL-SO
http://digitalbuildingdata.tech/nlcs/def/1339f36d-7280-4710-962d-c2f32d65c9e2,3076,SIE-SIRENE-SO,SIE-MEUBILAIR_SIRENE-SO
http://digitalbuildingdata.tech/nlcs/def/a3317390-090c-4266-a814-e2b864513d2b,39,SAL-TEKENBLAD_A3.2-SO,SAL-TEKENBLAD_A3.2-SOMM
http://digitalbuildingdata.tech/nlcs/def/29b57d25-39e2-4c6c-97e0-6c402112eca1,3283,V-SVH-INRITELEMENT_180 200_160X500X500_MIDDEN,V-SVH-KANTOPSLUITING_INRITBAND_180 200_500X160X500_MIDDEN
http://digitalbuildingdata.tech/nlcs/def/d84a6427-d960-4fb9-9658-d7fe047b502d,3212,SVH-INRITELEMENT_180 200_160X500X1000_MIDDEN,SVH-KANTOPSLUITING_INRITBAND_180 200_500X160X1000_MIDDEN
http://digitalbuildingdata.tech/nlcs/def/56d12673-61eb-4537-8573-5e03477b796e,3086,SIE-WEG_BOOMROOSTER_STAAL_1500X1500,SIE-MEUBILAIR_BOOMROOSTER_STAAL_1500X1500
http://digitalbuildingdata.tech/nlcs/def/67cee92d-f900-49f7-8c5b-e64c3ed47ccd,10,SAL-TEKENBLAD_A1-SO,SAL-TEKENBLAD_A1-SOMM
http://digitalbuildingdata.tech/nlcs/def/b5666c9b-a8da-4994-9521-e3c1ae838448,15,SAL-TEKENBLAD_A1_594X1890-SO,SAL-TEKENBLAD_A1_594X1890-SOMM
http://digitalbuildingdata.tech/nlcs/def/682c24fe-e892-449b-9b68-31dd195dfd5c,2953,V-SKL-POLLER-SO,V-SVW-POLLER-SO
http://digitalbuildingdata.tech/nlcs/def/8cf898eb-18dc-456c-9a60-b98db32057a5,3190,SVH-BETONPLAAT_2X1,SVH-OPENVERHARDING_BEDRIJFSVLOERPLAAT_2X1
http://digitalbuildingdata.tech/nlcs/def/ca86efcd-f6b2-4d27-836c-aa28147c974d,772,V-SIE-WATER_MEERSTOEL-SO,V-SIE-MEUBILAIR_MEERSTOEL-SO
http://digitalbuildingdata.tech/nlcs/def/c5e51807-2786-43ab-8313-e64bb322797f,673,SIE-WATER_MEERSTOEL-SO,SIE-MEUBILAIR_MEERSTOEL-SO
http://digitalbuildingdata.tech/nlcs/def/e81223de-9de3-44ef-8c98-7313b9b0e0c4,3080,SIE-WEERSTATION-SO,SIE-MEUBILAIR_WEERSTATION-SO
http://digitalbuildingdata.tech/nlcs/def/dbfc12ec-b4de-4d79-90a8-eff3dad84af2,3075,SIE-OPENBAARTOILET-SO,SIE-MEUBILAIR_OPENBAARTOILET-SO
http://digitalbuildingdata.tech/nlcs/def/7d5b5560-4939-4142-9354-c44f0fca80e4,780,V-SIE-WEG_PAAL_HOUT-SO,V-SIE-MEUBILAIR_PAAL_HOUT-SO
http://digitalbuildingdata.tech/nlcs/def/9cbf0b6f-7b72-441e-a84c-80584ab936c6,683,SIE-WEG_PAAL_KUNSTSTOF-SO,SIE-MEUBILAIR_PAAL_KUNSTSTOF-SO
http://digitalbuildingdata.tech/nlcs/def/fb5300b4-3bfa-40ff-b1b4-c6b31d86a152,2746,SRI-TANK_AARDGAS-SO,SOG-TANK_AARDGAS-SO
http://digitalbuildingdata.tech/nlcs/def/8760bf92-18a1-4203-89e1-48d26947d5f0,724,SIE-WEG_WINDZAK-SO,SIE-MEUBILAIR_WINDZAK-SO
http://digitalbuildingdata.tech/nlcs/def/9b031801-d2bb-4517-b799-e4bf08e69e7b,713,SIE-WEG_STRAATPOT_BRANDKRAAN-SO,SIE-MEUBILAIR_STRAATPOT_BRANDKRAAN-SO
http://digitalbuildingdata.tech/nlcs/def/e48bf94b-1e20-43c4-9b74-4b8ae640322a,784,V-SIE-WEG_PAAL_VAST-SO,V-SIE-MEUBILAIR_PAAL_VAST-SO
http://digitalbuildingdata.tech/nlcs/def/12e2e415-b553-40b2-979b-4db3426e1ca6,640,SIE-WEG_BOOMROOSTER_STAAL_1900X1900,SIE-MEUBILAIR_BOOMROOSTER_STAAL_1900X1900
http://digitalbuildingdata.tech/nlcs/def/e850529c-f547-4839-9c04-733841b498e7,739,V-SIE-WEG_BOOMROOSTER_STAAL_1900X1900,V-SIE-MEUBILAIR_BOOMROOSTER_STAAL_1900X1900
http://digitalbuildingdata.tech/nlcs/def/9dac7a67-ff86-47b8-8278-45aa8895167e,802,V-SIE-WEG_PICKNICKSET,V-SIE-MEUBILAIR_PICKNICKSET
http://digitalbuildingdata.tech/nlcs/def/b434e8e0-557c-4ae2-8f77-1b0460fbc887,3270,V-SVH-INRITELEMENT_130 150_200X450X500_LINKS,V-SVH-KANTOPSLUITING_INRITBAND_130 150_450X200X500_LINKS
http://digitalbuildingdata.tech/nlcs/def/5ab681a8-cae0-436f-8f61-02f6bb0feff2,29,SAL-TEKENBLAD_A3-SO,SAL-TEKENBLAD_A3-SOMM
http://digitalbuildingdata.tech/nlcs/def/e5c83932-54d1-49f7-9fb7-e55fbeb701f6,762,V-SIE-WEG_INGANGSCONTROLE_STOPLICHT-SO,V-SIE-MEUBILAIR_INGANGSCONTROLE_STOPLICHT-SO
http://digitalbuildingdata.tech/nlcs/def/23f0a971-7620-46f9-9f11-4457d43491f7,743,V-SIE-WEG_CAMERA_SNELHEID-SO,V-SIE-MEUBILAIR_CAMERA_SNELHEID-SO
http://digitalbuildingdata.tech/nlcs/def/5a5f54ac-36ae-40ab-befe-8c1495aa9c62,40,SAL-TEKENBLAD_A4-SO,SAL-TEKENBLAD_A4-SOMM
http://digitalbuildingdata.tech/nlcs/def/12568b6f-63f4-42b3-81c5-a7458e6dd1e3,2129,B-SRI-PUT_VWA_KUNSTSTOF-SO,B-SRI-PUT_DWA_KUNSTSTOF-SO
http://digitalbuildingdata.tech/nlcs/def/0cd60cc3-3003-4b56-bec2-e3a6f5ce67a6,812,V-SIE-WEG_STRAATPOT_BRANDKRAAN-SO,V-SIE-MEUBILAIR_STRAATPOT_BRANDKRAAN-SO
http://digitalbuildingdata.tech/nlcs/def/86aa9369-f316-4ee9-a905-d217e1dda5d1,676,SIE-WEG_PAAL_ALGEMEEN_01-SO,SIE-MEUBILAIR_PAAL_ALGEMEEN_01-SO
http://digitalbuildingdata.tech/nlcs/def/0b616a40-c7ba-42fb-948a-34d9fb74aa92,3159,B-SVH-INRITELEMENT_130 150_180X450X1000_RECHTS,B-SVH-KANTOPSLUITING_INRITBAND_130 150_450X180X1000_RECHTS
http://digitalbuildingdata.tech/nlcs/def/7d0ce991-06f1-49dc-b28f-4e3263444195,684,SIE-WEG_PAAL_UITNEEMBAAR-SO,SIE-MEUBILAIR_PAAL_UITNEEMBAAR-SO
http://digitalbuildingdata.tech/nlcs/def/7f242d72-c97e-47cb-ba69-554c64983c0c,781,V-SIE-WEG_PAAL_KLAPPAAL-SO,V-SIE-MEUBILAIR_PAAL_KLAPPAAL-SO
http://digitalbuildingdata.tech/nlcs/def/6b753cfd-f89e-4b1f-99d8-492369ce3895,779,V-SIE-WEG_PAAL_GRENSPAAL-SO,V-SIE-MEUBILAIR_PAAL_GRENSPAAL-SO
http://digitalbuildingdata.tech/nlcs/def/5193676b-c67c-45b3-8c0b-f614d964b7ba,777,V-SIE-WEG_PAAL_CONISCH-SO,V-SIE-MEUBILAIR_PAAL_CONISCH-SO
http://digitalbuildingdata.tech/nlcs/def/4f98c890-edc3-4632-8462-d86f580fa497,3550,V-SIE-WEG_PAAL_LAADPAAL-SO,V-SIE-MEUBILAIR_PAAL_LAADPAAL-SO
http://digitalbuildingdata.tech/nlcs/def/cb767b5d-8687-4230-bddf-f7d998e80285,776,V-SIE-WEG_PAAL_BETON-SO,V-SIE-MEUBILAIR_PAAL_BETON-SO
http://digitalbuildingdata.tech/nlcs/def/100192d3-c25d-40fb-b959-8c77584d654a,678,SIE-WEG_PAAL_CONISCH-SO,SIE-MEUBILAIR_PAAL_CONISCH-SO
http://digitalbuildingdata.tech/nlcs/def/1e9c3849-ca30-40d0-a1be-2b604463eb4b,774,V-SIE-WEG_PAAL_ALGEMEEN-SO,V-SIE-MEUBILAIR_PAAL_ALGEMEEN-SO
http://digitalbuildingdata.tech/nlcs/def/c7b15d19-dc75-46bc-a29e-fa82277e9d09,682,SIE-WEG_PAAL_KLAPPAAL-SO,SIE-MEUBILAIR_PAAL_KLAPPAAL-SO
http://digitalbuildingdata.tech/nlcs/def/a01fef58-aac4-4421-bd75-071d1bce5896,703,SIE-WEG_PICKNICKSET,SIE-MEUBILAIR_PICKNICKSET
http://digitalbuildingdata.tech/nlcs/def/14021a81-9651-4cf8-9b42-79d76d13617a,25,SAL-TEKENBLAD_A2_420X2100-SO,SAL-TEKENBLAD_A2_420X2100-SOMM
http://digitalbuildingdata.tech/nlcs/def/4f2f4728-5f3c-48da-8fb8-2e5dc1c03a7b,3204,SVH-INRITELEMENT_130 150_200X450X500_RECHTS,SVH-KANTOPSLUITING_INRITBAND_130 150_450X200X500_RECHTS
http://digitalbuildingdata.tech/nlcs/def/0f94bfb6-5614-46c4-9c12-9ad1a1416195,2456,B-SVH-KANTOPSLUITING_LEICONBAND_F25_8-D,B-SVH-KANTOPSLUITING_LEICONBAND_F25 8-D
http://digitalbuildingdata.tech/nlcs/def/99c84f19-bc59-4156-92a1-53918502e051,3157,B-SVH-INRITELEMENT_130 150_180X450X1000_LINKS,B-SVH-KANTOPSLUITING_INRITBAND_130 150_450X180X1000_LINKS
http://digitalbuildingdata.tech/nlcs/def/02daf658-5b22-4a76-a31a-f1233c3af212,643,SIE-WEG_CAMERA_ROODLICHT-SO,SIE-MEUBILAIR_CAMERA_ROODLICHT-SO
http://digitalbuildingdata.tech/nlcs/def/ec473cf4-a1a7-45cc-bb0d-559ffa401850,644,SIE-WEG_CAMERA_SNELHEID-SO,SIE-MEUBILAIR_CAMERA_SNELHEID-SO
http://digitalbuildingdata.tech/nlcs/def/38c1dc17-8749-4d47-9c5d-65ebdba617d7,3537,V-SIE-INKLIMBEVEILIGING-SO,V-SIE-MEUBILAIR_INKLIMBEVEILIGING-SO
http://digitalbuildingdata.tech/nlcs/def/4a0f4acb-5cd8-4c3d-b4de-be34d9c4ae6c,2426,SVH-KANTOPSLUITING_AMSTELBAND_200X360-D,SVH-KANTOPSLUITING_AMSTELBAND_200 205X370-D
http://digitalbuildingdata.tech/nlcs/def/8ceb91a3-362d-40d5-a50e-23780576b88c,3272,V-SVH-INRITELEMENT_130 150_200X450X500_RECHTS,V-SVH-KANTOPSLUITING_INRITBAND_130 150_450X200X500_RECHTS
http://digitalbuildingdata.tech/nlcs/def/62c829a6-e546-4e66-8594-d7290d02424c,2612,V-SRI-TANK-SO,V-SOG-TANK-SO
http://digitalbuildingdata.tech/nlcs/def/7a067bb5-c8dd-45c6-9fb5-e557c0770af7,34,SAL-TEKENBLAD_A3_297X1890-SO,SAL-TEKENBLAD_A3_297X1890-SOMM
http://digitalbuildingdata.tech/nlcs/def/ade58fe8-4d1f-44c7-8f66-fb3e7e162a36,732,V-SIE-WEG_ANTENNE-SO,V-SIE-MEUBILAIR_ANTENNE-SO
http://digitalbuildingdata.tech/nlcs/def/da3ca123-5011-4143-90b6-25bd2e1e87fb,3154,B-SVH-BETONPLAAT_2X1,B-SVH-OPENVERHARDING_BEDRIJFSVLOERPLAAT_2X1
http://digitalbuildingdata.tech/nlcs/def/75797def-cb8b-4bcf-a71f-53d4f0b9fcbe,3178,B-SVH-INRITELEMENT_180 200_160X500X500_LINKS,B-SVH-KANTOPSLUITING_INRITBAND_180 200_500X160X500_LINKS
http://digitalbuildingdata.tech/nlcs/def/5593c511-36af-4332-b370-af15484f8b31,3554,V-SIE-ZONNEPANEEL-SO,V-SIE-MEUBILAIR_ZONNEPANEEL-SO
http://digitalbuildingdata.tech/nlcs/def/4b8c8b0f-daef-4c93-bffb-52faab0c82b8,3281,V-SVH-INRITELEMENT_180 200_160X500X1000_RECHTS,V-SVH-KANTOPSLUITING_INRITBAND_180 200_500X160X1000_RECHTS
http://digitalbuildingdata.tech/nlcs/def/abdaa5a1-b155-401d-8f5c-a7c9053c71b2,3070,SIE-HERDENKINGSMONUMENT-SO,SIE-MEUBILAIR_HERDENKINGSMONUMENT-SO
http://digitalbuildingdata.tech/nlcs/def/dedff036-b338-47b0-a557-e0f23fb44f7d,3219,SVH-INRITELEMENT_180 200_180X800X500_RECHTS,SVH-KANTOPSLUITING_INRITBAND_180 200_650X200X500_RECHTS
http://digitalbuildingdata.tech/nlcs/def/3af20e0c-0fb9-441c-b0da-acf170a8c49e,41,SAL-TEKENBLAD_A4_LIGGEND-SO,SAL-TEKENBLAD_A4_LIGGEND-SOMM
http://digitalbuildingdata.tech/nlcs/def/980e6c9a-e222-49a6-a2f2-a90d51590d38,820,V-SIE-WEG_VERKEERSLICHT-SO,V-SIE-MEUBILAIR_VERKEERSLICHT-SO
http://digitalbuildingdata.tech/nlcs/def/7886859e-96b4-4a32-906c-60d9abf75ab5,3545,V-SIE-WEERSTATION-SO,V-SIE-MEUBILAIR_WEERSTATION-SO
http://digitalbuildingdata.tech/nlcs/def/0fc06ad5-2722-4383-b277-8a2e5e78e6cf,3289,V-SVH-INRITELEMENT_180 200_200X650X500_MIDDEN,V-SVH-KANTOPSLUITING_INRITBAND_180 200_800X180X500_MIDDEN
http://digitalbuildingdata.tech/nlcs/def/4bec6dda-c7c5-4641-8f2c-7863a335ff27,20,SAL-TEKENBLAD_A2_420X1050-SO,SAL-TEKENBLAD_A2_420X1050-SOMM
http://digitalbuildingdata.tech/nlcs/def/ef6e1680-70b9-495d-a3c1-cdf76a8ec2fa,3217,SVH-INRITELEMENT_180 200_180X800X500_LINKS,SVH-KANTOPSLUITING_INRITBAND_180 200_650X200X500_LINKS
http://digitalbuildingdata.tech/nlcs/def/3516ea06-4dff-4616-ba50-fe9ea2acc08a,3177,B-SVH-INRITELEMENT_180 200_160X500X1000_RECHTS,B-SVH-KANTOPSLUITING_INRITBAND_180 200_500X160X1000_RECHTS
http://digitalbuildingdata.tech/nlcs/def/381d1da2-9768-4291-be80-c79ddb46f4ce,3982,V-SVH-BETONPLAAT_BLOK_RAND_KL-SO,V-SVH-OPENVERHARDING_BEDRIJFSVLOERPLAAT_BLOK_RAND-SO
http://digitalbuildingdata.tech/nlcs/def/3fd6b18f-d1b2-47ec-a83e-dbb128c39b76,714,SIE-WEG_STRAATPOT_GAS-SO,SIE-MEUBILAIR_STRAATPOT_GAS-SO
http://digitalbuildingdata.tech/nlcs/def/a6a5a21e-74d3-4909-bb63-10c0a02d2d4d,3284,V-SVH-INRITELEMENT_180 200_160X500X500_RECHTS,V-SVH-KANTOPSLUITING_INRITBAND_180 200_500X160X500_RECHTS
http://digitalbuildingdata.tech/nlcs/def/d22be285-6970-4936-a87a-cff545cb4f8b,2485,B-SVH-KANTOPSLUITING_PWS_250 130X200-D,B-SVH-KANTOPSLUITING_PWSBAND_250X130 200-D
http://digitalbuildingdata.tech/nlcs/def/22fbc8c4-30e4-4b78-9d03-736358ff0401,2397,SVH-KANTOPSLUITING_PWS_250 130X250-D,SVH-KANTOPSLUITING_PWSBAND_250X130 240-D
http://digitalbuildingdata.tech/nlcs/def/a207ddae-11a0-4ebe-9c1e-e25b0779ee30,721,SIE-WEG_VERKEERSLICHT-SO,SIE-MEUBILAIR_VERKEERSLICHT-SO
http://digitalbuildingdata.tech/nlcs/def/b156248d-13a2-4e89-aa8c-a17a4186270e,3262,V-SVH-INRITELEMENT_130 150_180X450X1000_MIDDEN,V-SVH-KANTOPSLUITING_INRITBAND_130 150_450X180X1000_MIDDEN
http://digitalbuildingdata.tech/nlcs/def/99ad10a6-af96-4035-974f-27536c91c967,729,V-SIE-WEG_AFVALBAK_01-SO,V-SIE-MEUBILAIR_AFVALBAK_01-SO
http://digitalbuildingdata.tech/nlcs/def/2d1f97bc-f01d-4783-9694-1b119e9f4b01,3211,SVH-INRITELEMENT_180 200_160X500X1000_LINKS,SVH-KANTOPSLUITING_INRITBAND_180 200_500X160X1000_LINKS
http://digitalbuildingdata.tech/nlcs/def/d663fedc-21fb-43bd-89e7-146725c5a3c6,3288,V-SVH-INRITELEMENT_180 200_200X650X500_LINKS,V-SVH-KANTOPSLUITING_INRITBAND_180 200_800X180X500_LINKS
http://digitalbuildingdata.tech/nlcs/def/988f62ab-d35f-48fe-9c81-5e8f17a83b59,824,V-SIE-WEG_ZITBANK_MET_LEUNING,V-SIE-MEUBILAIR_ZITBANK_MET_LEUNING
http://digitalbuildingdata.tech/nlcs/def/53a78cb4-2aeb-4b1e-87dc-2b562ed77fa8,3168,B-SVH-INRITELEMENT_130 150_200X450X500_RECHTS,B-SVH-KANTOPSLUITING_INRITBAND_130 150_450X200X500_RECHTS
http://digitalbuildingdata.tech/nlcs/def/94b86b28-303a-4448-a0db-680c1f867f73,18,SAL-TEKENBLAD_A1.0-SO,SAL-TEKENBLAD_A1.0-SOMM
http://digitalbuildingdata.tech/nlcs/def/d0858cad-4488-467a-8bbb-904a51464d2a,3207,SVH-INRITELEMENT_130 150_600X200X300_RECHTS,SVH-KANTOPSLUITING_INRITBAND_130 150_600X200X300_RECHTS
http://digitalbuildingdata.tech/nlcs/def/4825836d-41b1-4c1c-b352-6d7e47f20227,26,SAL-TEKENBLAD_A2_594X420-SO,SAL-TEKENBLAD_A2_594X420-SOMM
http://digitalbuildingdata.tech/nlcs/def/075b6886-ed6c-4875-869e-d6f4a7671582,3158,B-SVH-INRITELEMENT_130 150_180X450X1000_MIDDEN,B-SVH-KANTOPSLUITING_INRITBAND_130 150_450X180X1000_MIDDEN
http://digitalbuildingdata.tech/nlcs/def/bf1c0fe3-e9de-411f-b4ae-7962d022652c,3531,V-SIE-AFVAL APART PLAATS-SO,V-SIE-MEUBILAIR_AFVAL APART PLAATS-SO
http://digitalbuildingdata.tech/nlcs/def/105c6fc5-dafa-4f40-bf91-4c394aebb5d5,3206,SVH-INRITELEMENT_130 150_600X200X300_MIDDEN,SVH-KANTOPSLUITING_INRITBAND_130 150_600X200X300_MIDDEN
http://digitalbuildingdata.tech/nlcs/def/1a8748b9-84cb-4ab4-8926-ba8e921f9fb7,33,SAL-TEKENBLAD_A3_297X1680-SO,SAL-TEKENBLAD_A3_297X1680-SOMM
http://digitalbuildingdata.tech/nlcs/def/ba0c35d2-0159-4ee9-a31b-36790ec04bd2,13,SAL-TEKENBLAD_A1_594X1470-SO,SAL-TEKENBLAD_A1_594X1470-SOMM
http://digitalbuildingdata.tech/nlcs/def/e0b375ea-fd21-4650-8092-b9ac0dee9636,3170,B-SVH-INRITELEMENT_130 150_600X200X300_MIDDEN,B-SVH-KANTOPSLUITING_INRITBAND_130 150_600X200X300_MIDDEN
http://digitalbuildingdata.tech/nlcs/def/a973a63c-c412-440a-840c-8efd3c543af2,3167,B-SVH-INRITELEMENT_130 150_200X450X500_MIDDEN,B-SVH-KANTOPSLUITING_INRITBAND_130 150_450X200X500_MIDDEN
http://digitalbuildingdata.tech/nlcs/def/f858545a-8f25-4be1-9192-caee041b8732,1409,V-SVH-BETONPLAAT_HALFST-SO,V-SVH-OPENVERHARDING_BEDRIJFSVLOERPLAAT_HALFST-SO
http://digitalbuildingdata.tech/nlcs/def/b10972d0-87c7-45de-a825-68a972b83e10,3259,V-SVH-BETONPLAAT_2X2,V-SVH-OPENVERHARDING_BEDRIJFSVLOERPLAAT_2X2
http://digitalbuildingdata.tech/nlcs/def/56ee21d4-641a-45f0-aa08-4859cc5d93db,3261,V-SVH-INRITELEMENT_130 150_180X450X1000_LINKS,V-SVH-KANTOPSLUITING_INRITBAND_130 150_450X180X1000_LINKS
http://digitalbuildingdata.tech/nlcs/def/76e50ce6-55be-4cc7-93a7-b1e10deab7b2,3535,V-SIE-HERDENKINGSMONUMENT-SO,V-SIE-MEUBILAIR_HERDENKINGSMONUMENT-SO
http://digitalbuildingdata.tech/nlcs/def/76b68f4d-2dcb-4773-b972-3cfeca80bcc7,3184,B-SVH-INRITELEMENT_180 200_200X650X500_LINKS,B-SVH-KANTOPSLUITING_INRITBAND_180 200_800X180X500_LINKS
http://digitalbuildingdata.tech/nlcs/def/a4b7a2b0-2cd5-4d84-b93c-ecf62b110aa3,1,SAL-TEKENBLAD_A0-SO,SAL-TEKENBLAD_A0-SOMM
http://digitalbuildingdata.tech/nlcs/def/1d43e963-ca55-40cc-9d36-bfce3e8f73c4,3116,SIE-ZONNEPANEEL-SO,SIE-MEUBILAIR_ZONNEPANEEL-SO
http://digitalbuildingdata.tech/nlcs/def/221729b5-a809-48ae-a7ff-9b7639b9e76f,3540,V-SIE-OPENBAARTOILET-SO,V-SIE-MEUBILAIR_OPENBAARTOILET-SO
http://digitalbuildingdata.tech/nlcs/def/f0a86757-b7f5-4ed2-bc81-46eee944881b,3169,B-SVH-INRITELEMENT_130 150_600X200X300_LINKS,B-SVH-KANTOPSLUITING_INRITBAND_130 150_600X200X300_LINKS
http://digitalbuildingdata.tech/nlcs/def/f33c187a-dfd8-4d56-a124-c243abea931d,1408,V-SVH-BETONPLAAT_BLOK_RAND-SO,V-SVH-OPENVERHARDING_BEDRIJFSVLOERPLAAT_BLOK_RAND_KL-SO
http://digitalbuildingdata.tech/nlcs/def/0a089e9d-2cab-4ae9-9f76-226e240d14d4,4129,SIE-MEUBILAIR_PAAL_DIJKPAAL-SO,SIE-MEUBILAIR_DIJKPAAL-SO
http://digitalbuildingdata.tech/nlcs/def/f0251db4-2614-4ee8-8853-80db3b698545,725,SIE-WEG_ZITBANK_MET_LEUNING,SIE-MEUBILAIR_ZITBANK_MET_LEUNING
http://digitalbuildingdata.tech/nlcs/def/c6a671f2-41db-4c9a-945b-8b8f2bc5e4e3,3191,SVH-BETONPLAAT_2X2,SVH-OPENVERHARDING_BEDRIJFSVLOERPLAAT_2X2
http://digitalbuildingdata.tech/nlcs/def/c22e7cf7-c5d4-4274-93e4-15674e522213,3205,SVH-INRITELEMENT_130 150_600X200X300_LINKS,SVH-KANTOPSLUITING_INRITBAND_130 150_600X200X300_LINKS
http://digitalbuildingdata.tech/nlcs/def/8c74f886-7e5f-4719-bff3-103739b4d1e7,3089,SIE-DIJKPAAL-SO,SIE-MEUBILAIR_PAAL_DIJKPAAL-SO
http://digitalbuildingdata.tech/nlcs/def/ffc91ee1-3adb-4b9c-9714-b1afaf2125db,6,SAL-TEKENBLAD_A0_841X1890-SO,SAL-TEKENBLAD_A0_841X1890-SOMM
http://digitalbuildingdata.tech/nlcs/def/7d85417f-c29e-423b-8c64-6b6834b9cd6f,3883,SVH-BETONPLAAT_BLOK_KL-SO,SVH-OPENVERHARDING_BEDRIJFSVLOERPLAAT_BLOK_RAND_KL-SO
http://digitalbuildingdata.tech/nlcs/def/ae5f03bc-77c0-4b91-8675-e437f3210ffe,3194,SVH-INRITELEMENT_130 150_180X450X1000_MIDDEN,SVH-KANTOPSLUITING_INRITBAND_130 150_450X180X1000_MIDDEN
http://digitalbuildingdata.tech/nlcs/def/092c458d-4476-4feb-9749-5cd55aee2f34,3179,B-SVH-INRITELEMENT_180 200_160X500X500_MIDDEN,B-SVH-KANTOPSLUITING_INRITBAND_180 200_500X160X500_MIDDEN
http://digitalbuildingdata.tech/nlcs/def/ae1198b0-0d15-461b-ac8c-78eb539ca7ec,813,V-SIE-WEG_STRAATPOT_GAS-SO,V-SIE-MEUBILAIR_STRAATPOT_GAS-SO
http://digitalbuildingdata.tech/nlcs/def/e6cd10fd-14c1-42e9-8dd5-f89db3e495bf,3280,V-SVH-INRITELEMENT_180 200_160X500X1000_MIDDEN,V-SVH-KANTOPSLUITING_INRITBAND_180 200_500X160X1000_MIDDEN
http://digitalbuildingdata.tech/nlcs/def/4035a654-2ea0-4552-86b7-faedc72b5a29,27,SAL-TEKENBLAD_A2.0-SO,SAL-TEKENBLAD_A2.0-SOMM
http://digitalbuildingdata.tech/nlcs/def/f03677bb-0f5d-4de3-9768-0d2f0ed03f35,3981,V-SVH-BETONPLAAT_BLOK_KL-SO,V-SVH-OPENVERHARDING_BEDRIJFSVLOERPLAAT_BLOK_KL-SO
http://digitalbuildingdata.tech/nlcs/def/0afa5766-c879-4785-abce-acc3cf37ab97,3221,SVH-INRITELEMENT_180 200_200X650X500_MIDDEN,SVH-KANTOPSLUITING_INRITBAND_180 200_800X180X500_MIDDEN
http://digitalbuildingdata.tech/nlcs/def/f6655f89-91be-4e1e-9fd2-bd40f5b40fe1,4140,SIE-MEUBILAIR_PAAL_VERKEERSBORD-SO,SIE-MEUBILAIR_PAAL_VERKEERSBORDPAAL-SO
