symboolURI,id,sbibliotheek,sbibliotheekURI,fase,symbool,optie,fileURL
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/d879ab1a-9625-4692-b42d-f5e71921d0c1,123.0,SAL,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/1e02896a-657e-4b98-8558-746485c91f82,,SAL-SCHAALBALK_M26,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SAL/SAL-SCHAALBALK_M26.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/55f4cad5-3780-40fc-bed3-406135c98cb1,1230.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-HALFVERHARDING_GRIND_01-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-HALFVERHARDING_GRIND_01-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/a2617ad6-1411-4ad0-b78b-6c9938cd53cf,1231.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-HALFVERHARDING_GRIND_02-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-HALFVERHARDING_GRIND_02-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ec954032-a111-4160-acd3-2e43aa1a20bc,1232.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-HALFVERHARDING_GRIND_03-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-HALFVERHARDING_GRIND_03-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/b5696314-b777-46e5-b97c-aa0718302e98,1233.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-HALFVERHARDING_SCHELPEN-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-HALFVERHARDING_SCHELPEN-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/eec9ed2a-5b48-487b-95e1-459c4c7c699d,1234.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-HOUTSNIPPERS-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-HOUTSNIPPERS-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/45f79a87-4161-483e-b1f9-ad58669a2a7a,1235.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-HSTEEN-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-HSTEEN-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/02df5580-f74a-4e24-9495-1e1b877aca1f,1236.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_130 150_180X450X1000_LINKS,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_130 150_180X450X1000_LINKS.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/5b591323-c72a-4b6a-ac3a-180fdf33fa8e,1237.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_130 150_180X450X1000_MIDDEN,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_130 150_180X450X1000_MIDDEN.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/47ee83e7-49eb-40b5-8ee0-6f92222fed8f,1238.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_130 150_180X450X1000_RECHTS,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_130 150_180X450X1000_RECHTS.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e37b3906-dd7b-4876-96e8-94da468406b3,1239.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_130 150_180X450X500_MIDDEN,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_130 150_180X450X500_MIDDEN.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/1a2f7c14-73cc-4e77-ae87-14a2cb5ec088,124.0,SAL,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/1e02896a-657e-4b98-8558-746485c91f82,,SAL-SCHAALBALK_MM10,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SAL/SAL-SCHAALBALK_MM10.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/4cedb5c5-7b40-4d2e-a9cd-8751e6d4f5a6,1240.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_130 150_180X450X500_RECHTS,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_130 150_180X450X500_RECHTS.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/0aa85667-4256-4ca0-b71e-1daf4cac2f11,1241.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_130 150_180X750X500_LINKS,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_130 150_180X750X500_LINKS.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/28fd0960-872c-4f24-9fae-22786c5cec48,1242.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_130 150_180X750X500_MIDDEN,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_130 150_180X750X500_MIDDEN.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c467a555-a696-463b-bf64-6adc0a80add7,1243.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_130 150_180X750X500_RECHTS,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_130 150_180X750X500_RECHTS.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/2698dbfa-aad9-4fcf-b23c-795cbced657c,1244.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_130 150_200X450X500_LINKS,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_130 150_200X450X500_LINKS.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/9473a6db-9b9a-4223-8fca-310ef1470a63,1245.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_130 150_200X450X500_MIDDEN,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_130 150_200X450X500_MIDDEN.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/0703eb02-a409-4f09-9943-2f1b96277049,1246.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_130 150_200X450X500_RECHTS,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_130 150_200X450X500_RECHTS.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/3018dad3-f87c-4972-b466-6157eb4e2325,1247.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_130 150_600X200X300_LINKS,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_130 150_600X200X300_LINKS.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f1b2b742-0654-4544-a49b-5be9a5a0afc4,1248.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_130 150_600X200X300_MIDDEN,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_130 150_600X200X300_MIDDEN.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ef5cbed2-3078-4f0b-9cfc-c9c0dca9604e,1249.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_130 150_600X200X300_RECHTS,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_130 150_600X200X300_RECHTS.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/bb3e5f0e-f765-4b9b-92a8-3f7d357b2b73,125.0,SAL,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/1e02896a-657e-4b98-8558-746485c91f82,,SAL-SCHAALBALK_MM100,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SAL/SAL-SCHAALBALK_MM100.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/14a1269b-2d98-4ea9-8b88-0ce4a30c5124,1250.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_180 200_160X500X1000_HIJSOOG_LINKS,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_180 200_160X500X1000_HIJSOOG_LINKS.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/cb6640c2-4ec2-4582-95ac-33996b583b5d,1251.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_180 200_160X500X1000_HIJSOOG_MIDDEN,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_180 200_160X500X1000_HIJSOOG_MIDDEN.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/6f033579-8c0e-44a2-9fa9-c85f68af28e0,1252.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_180 200_160X500X1000_HIJSOOG_RECHTS,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_180 200_160X500X1000_HIJSOOG_RECHTS.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/4e0d7203-c41b-4b5a-bf14-8d97054895da,1253.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_180 200_160X500X1000_LINKS,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_180 200_160X500X1000_LINKS.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/bca3b05f-39ff-4db1-b2db-760f1e79220c,1254.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_180 200_160X500X1000_MIDDEN,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_180 200_160X500X1000_MIDDEN.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ff012eac-da18-4736-8ac4-9fd90d4e154e,1255.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_180 200_160X500X1000_RECHTS,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_180 200_160X500X1000_RECHTS.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e2d50e83-7cc4-4101-ade3-5751bd739a59,1256.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_180 200_160X500X500_LINKS,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_180 200_160X500X500_LINKS.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/d3f97ffa-ced9-4dc8-a1f4-f896581019e8,1257.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_180 200_160X500X500_MIDDEN,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_180 200_160X500X500_MIDDEN.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/4f1ee15b-a98f-4103-b13c-76e1f452c36b,1258.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_180 200_160X500X500_RECHTS,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_180 200_160X500X500_RECHTS.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/fe82e060-f177-4351-b152-8d049eb463c8,1259.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_180 200_180X800X500_LINKS,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_180 200_180X800X500_LINKS.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/58438989-85e7-4c1d-b5e5-436fe347f938,126.0,SAL,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/1e02896a-657e-4b98-8558-746485c91f82,,SAL-SCHAALBALK_MM1000,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SAL/SAL-SCHAALBALK_MM1000.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/76da0690-007d-4dcc-8ffc-316deaa67a33,1260.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_180 200_180X800X500_MIDDEN,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_180 200_180X800X500_MIDDEN.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/eafbb048-46cc-4a1b-b8ba-b63eda1c7570,1261.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_180 200_180X800X500_RECHTS,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_180 200_180X800X500_RECHTS.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e1634478-50d0-4a4a-ab00-42d1fd36585f,1262.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_180 200_200X650X500_LINKS,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_180 200_200X650X500_LINKS.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c2ba777a-d2f8-4c9c-bb3b-b33a9d4908aa,1263.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-INRITELEMENT_180 200_200X650X500_MIDDEN,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-INRITELEMENT_180 200_200X650X500_MIDDEN.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/5c6828ad-96fd-41cb-a892-03a90b00ec96,1264.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-KANTOPSLUITING_INRITBAND_180 200_650X200X500_RECHTS,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-KANTOPSLUITING_INRITBAND_180 200_650X200X500_RECHTS.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ba456ceb-5ed1-4adb-809d-f5e8e47720b7,1265.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-KALKZANDSTEEN,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-KALKZANDSTEEN.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/bbe90093-12cd-49be-b705-d94e3e1b5056,1266.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-KANTOPSLUITING_HOEKBLOK_180 200_R50,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-KANTOPSLUITING_HOEKBLOK_180 200_R50.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/0117808f-f233-4c6c-9913-9796160d1ca4,1267.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-KANTOPSLUITING_HOEKSTUK_INWENDIG_100X200,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-KANTOPSLUITING_HOEKSTUK_INWENDIG_100X200.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/da3a639d-5dbc-469b-83b3-2288ed6d6f09,1268.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-KANTOPSLUITING_HOEKSTUK_INWENDIG_130 150,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-KANTOPSLUITING_HOEKSTUK_INWENDIG_130 150.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/eed7a5ca-5eb1-467c-8a51-a6e1193f9cc2,1269.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-KANTOPSLUITING_HOEKSTUK_INWENDIG_130 150_SCHUIN,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-KANTOPSLUITING_HOEKSTUK_INWENDIG_130 150_SCHUIN.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/2d3763d6-3457-42ae-ab0e-63b99b40c8ad,127.0,SAL,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/1e02896a-657e-4b98-8558-746485c91f82,,SAL-SCHAALBALK_MM1250,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SAL/SAL-SCHAALBALK_MM1250.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/15b7c6bd-344f-4659-b56f-1b402dd12465,1270.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-KANTOPSLUITING_HOEKSTUK_INWENDIG_180 200,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-KANTOPSLUITING_HOEKSTUK_INWENDIG_180 200.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/5ec4379e-9a51-4f35-bb07-c810e11eecfd,1271.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-KANTOPSLUITING_HOEKSTUK_INWENDIG_180 200X40,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-KANTOPSLUITING_HOEKSTUK_INWENDIG_180 200X40.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/1f1d375f-1098-479f-a14d-5031b0db4c13,1272.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-KANTOPSLUITING_HOEKSTUK_INWENDIG_180 200_SCHUIN,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-KANTOPSLUITING_HOEKSTUK_INWENDIG_180 200_SCHUIN.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/4dc76d11-1a0b-4173-a99f-1af584f615a8,1273.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-KANTOPSLUITING_HOEKSTUK_INWENDIG_70X200,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-KANTOPSLUITING_HOEKSTUK_INWENDIG_70X200.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/4b02b612-0aef-4c63-9ab2-e8f5fca4038a,1274.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-KANTOPSLUITING_HOEKSTUK_INWENDIG_70X200_SCHUIN,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-KANTOPSLUITING_HOEKSTUK_INWENDIG_70X200_SCHUIN.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/274c62be-64ee-4afc-a3fa-6fc64215e3a9,1275.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-KANTOPSLUITING_HOEKSTUK_UITWENDIG_100X200,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-KANTOPSLUITING_HOEKSTUK_UITWENDIG_100X200.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/4f10f4ab-b71c-4bcf-8c98-1525924ec03e,1276.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-KANTOPSLUITING_HOEKSTUK_UITWENDIG_130 150,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-KANTOPSLUITING_HOEKSTUK_UITWENDIG_130 150.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/26c4ba5d-c8db-497d-9665-c59cd0d0f502,1277.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-KANTOPSLUITING_HOEKSTUK_UITWENDIG_130 150_SCHUIN,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-KANTOPSLUITING_HOEKSTUK_UITWENDIG_130 150_SCHUIN.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/09dcff41-f5ba-48fb-9e8e-b88e2a40054a,1278.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-KANTOPSLUITING_HOEKSTUK_UITWENDIG_180 200,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-KANTOPSLUITING_HOEKSTUK_UITWENDIG_180 200.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/bd20ac84-de92-4cd6-a950-13dd8eeae214,1279.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-KANTOPSLUITING_HOEKSTUK_UITWENDIG_180 200X400,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-KANTOPSLUITING_HOEKSTUK_UITWENDIG_180 200X400.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c1c4a14a-def6-41b2-a63d-c4e1a8d7c68c,128.0,SAL,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/1e02896a-657e-4b98-8558-746485c91f82,,SAL-SCHAALBALK_MM1500,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SAL/SAL-SCHAALBALK_MM1500.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ea411bd4-30ae-4f05-b603-489f48101157,1280.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-KANTOPSLUITING_HOEKSTUK_UITWENDIG_180 200_SCHUIN,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-KANTOPSLUITING_HOEKSTUK_UITWENDIG_180 200_SCHUIN.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/2c287a03-e74a-446f-94d5-195be201fb33,1281.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-KANTOPSLUITING_HOEKSTUK_UITWENDIG_70X200,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-KANTOPSLUITING_HOEKSTUK_UITWENDIG_70X200.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/212cf196-7940-44e5-ac58-af563ab55e58,1282.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-KANTOPSLUITING_HOEKSTUK_UITWENDIG_70X200_SCHUIN,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-KANTOPSLUITING_HOEKSTUK_UITWENDIG_70X200_SCHUIN.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/06450822-912e-4c93-b241-a2ab0740edbb,1283.0,SVH,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ff261e2-5755-4912-9195-11fbfcea6093,,SVH-KANTOPSLUITING_VERLOOP_100X200_130 150X250_LINKS,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVH/SVH-KANTOPSLUITING_VERLOOP_100X200_130 150X250_LINKS.dwg
