lijntypeURI,id,hoofdgroep,omschrijving,finalCleanName,fase,optie,autocaddef
http://digitalbuildingdata.tech/nlcs/def/507d9b66-011b-4823-ae27-232b2726fa97,122,KG,V-KG-RIJKSEIGENDOM-SO,RIJKSEIGENDOM,V,SO,"A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[STERRETJE,NLCS.SHX,s=0.75],-2,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[KRUISJE,NLCS.SHX,s=0.75],-2"
http://digitalbuildingdata.tech/nlcs/def/e836fdca-2f60-4361-96a8-252e54d882f2,123,KG,KG-OPNAME-SO,OPNAME,,SO,"A,5.5,-2,[\""O\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,5.5,-2,[KRUISJE,NLCS.SHX,s=0.75],-2"
http://digitalbuildingdata.tech/nlcs/def/bdef8dc5-7edc-45ac-948d-d03ec7317813,124,KG,V-KG-OPNAME-SO,OPNAME,V,SO,"A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[\""O\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[KRUISJE,NLCS.SHX,s=0.75],-2"
http://digitalbuildingdata.tech/nlcs/def/21d847ab-1365-45fd-80fb-9e91a23c2e52,125,KG,KG-BG-SO,BG,,SO,"A,5.5,-2,[DRIEHOEK,NLCS.SHX,s=1],-2"
http://digitalbuildingdata.tech/nlcs/def/0cbbb369-f26b-4724-b6e0-de255106987d,126,KG,V-KG-BG-SO,BG,V,SO,"A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[DRIEHOEK,NLCS.SHX,s=1],-2"
http://digitalbuildingdata.tech/nlcs/def/5a7282a6-7647-4b0b-b02b-d0d000dbda3b,127,KG,KG-BGPROVINCIE-SO,BGPROVINCIE,,SO,"A,5.5,-2,[\""P\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,5.5,-2,[DRIEHOEK,NLCS.SHX,s=1],-2"
http://digitalbuildingdata.tech/nlcs/def/a3d3443a-09bf-4843-8041-120d571d2fcc,128,KG,V-KG-BGPROVINCIE-SO,BGPROVINCIE,V,SO,"A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[\""P\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[DRIEHOEK,NLCS.SHX,s=1],-2"
http://digitalbuildingdata.tech/nlcs/def/04764c73-84fb-4b7d-9f4e-a587083692b0,129,KG,KG-BGGEMEENTE-SO,BGGEMEENTE,,SO,"A,5.5,-2,[\""G\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,5.5,-2,[DRIEHOEK,NLCS.SHX,s=1],-2"
http://digitalbuildingdata.tech/nlcs/def/ebbb9a14-d798-4afc-9bf7-8ef245003404,13,BV,BV-GELEIDEBARRIER-SO,GELEIDEBARRIER,,SO,"A,10,-3,[GELEIDEBARRIER,NLCS.SHX,s=1],-3"
http://digitalbuildingdata.tech/nlcs/def/3ab3bf23-b11d-40fc-950b-bc0eb91fa71e,130,KG,V-KG-BGGEMEENTE-SO,BGGEMEENTE,V,SO,"A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[\""G\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[DRIEHOEK,NLCS.SHX,s=1],-2"
http://digitalbuildingdata.tech/nlcs/def/b58e0b39-f325-488e-a0f1-a9ec99912625,131,KG,KG-BGPRORAIL-SO,BGPRORAIL,,SO,"A,5.5,-2,[\""PR\"",standard,U=0.0,x=-1,y=-.9,s=1.8],-3,5.5,-2,[DRIEHOEK,NLCS.SHX,s=1],-2"
http://digitalbuildingdata.tech/nlcs/def/171a5719-348d-46bb-8666-e45db21b4c6c,132,KG,V-KG-BGPRORAIL-SO,BGPRORAIL,V,SO,"A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[\""PR\"",standard,U=0.0,x=-1,y=-.9,s=1.8],-3,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[DRIEHOEK,NLCS.SHX,s=1],-2"
http://digitalbuildingdata.tech/nlcs/def/015af5dd-f933-4f59-88a6-4dbc19b265a0,133,KG,KG-BGWATERSCHAP-SO,BGWATERSCHAP,,SO,"A,5.5,-2,[\""W\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,5.5,-2,[DRIEHOEK,NLCS.SHX,s=1],-2"
http://digitalbuildingdata.tech/nlcs/def/882aabe7-418a-45af-8719-ed382432f479,134,KG,V-KG-BGWATERSCHAP-SO,BGWATERSCHAP,V,SO,"A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[\""W\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[DRIEHOEK,NLCS.SHX,s=1],-2"
http://digitalbuildingdata.tech/nlcs/def/e104bdbc-1ef8-4ba5-a19f-f479a95ff5cf,135,KG,KG-BGRIJK-SO,BGRIJK,,SO,"A,5.5,-2,[\""R\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,5.5,-2,[DRIEHOEK,NLCS.SHX,s=1],-2"
http://digitalbuildingdata.tech/nlcs/def/b326cd5c-0c6a-4432-841a-42c9199c1777,136,KG,V-KG-BGRIJK-SO,BGRIJK,V,SO,"A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[\""R\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[DRIEHOEK,NLCS.SHX,s=1],-2"
http://digitalbuildingdata.tech/nlcs/def/663bd9c1-403d-4873-a978-780642513e44,137,KG,KG-BGRIJKRWS-SO,BGRIJKRWS,,SO,"A,5.5,-3,[\""RWS\"",standard,U=0.0,x=-2.4,y=-.9,s=1.8],-3,5.5,-2.5,[DRIEHOEK,NLCS.SHX,s=1],-2.5"
http://digitalbuildingdata.tech/nlcs/def/1f049ab6-704a-4f5d-8714-5ecf078dd7ac,138,KG,V-KG-BGRIJKRWS-SO,BGRIJKRWS,V,SO,"A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-3,[\""RWS\"",standard,U=0.0,x=-2.4,y=-.9,s=1.8],-3,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2.5,[DRIEHOEK,NLCS.SHX,s=1],-2.5"
http://digitalbuildingdata.tech/nlcs/def/7e934f25-8dbb-4b96-8040-c13fae99d4eb,139,KG,KG-OG-SO,OG,,SO,"A,5.5,-1.5,[CIRKEL,NLCS.SHX,s=0.5],-1.5"
http://digitalbuildingdata.tech/nlcs/def/809536fe-cbce-4bb8-9427-404dd4213c32,14,BV,V-BV-GELEIDEBARRIER-SO,BGELEIDEBARRIER,V,SO,"A,5,[VERWIJDEREN2,NLCS.SHX,x=0.5,s=0.5],5,-3,[GELEIDEBARRIER,NLCS.SHX,s=1],-3"
http://digitalbuildingdata.tech/nlcs/def/10eda10b-9c94-4fa9-82de-6af797b2b373,140,KG,V-KG-OG-SO,OG,V,SO,"A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-1.5,[CIRKEL,NLCS.SHX,s=0.5],-1.5"
http://digitalbuildingdata.tech/nlcs/def/5c594070-172e-4d55-8e2b-9d748bcfd11d,141,KG,KG-OGPROVINCIE-SO,OGPROVINCIE,,SO,"A,5.5,-2,[\""P\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,5.5,-2,[CIRKEL,NLCS.SHX,s=0.5],-2"
http://digitalbuildingdata.tech/nlcs/def/5b4b618b-e8ba-4b11-a626-ffe51bb7cde1,142,KG,V-KG-OGPROVINCIE-SO,OGPROVINCIE,V,SO,"A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[\""P\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[CIRKEL,NLCS.SHX,s=0.5],-2"
http://digitalbuildingdata.tech/nlcs/def/ffbdc9dd-0d99-458d-b35f-b57d4f594470,143,KG,KG-OGGEMEENTE-SO,OGGEMEENTE,,SO,"A,5.5,-2,[\""G\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,5.5,-2,[CIRKEL,NLCS.SHX,s=0.5],-2"
http://digitalbuildingdata.tech/nlcs/def/43c7cbdf-2926-4fa5-b9c7-8bf5b9750924,144,KG,V-KG-OGGEMEENTE-SO,OGGEMEENTE,V,SO,"A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[\""G\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[CIRKEL,NLCS.SHX,s=0.5],-2"
http://digitalbuildingdata.tech/nlcs/def/bd7bc5ef-6612-4a9f-9a24-817b9148e93b,145,KG,KG-OGPRORAIL-SO,OGPRORAIL,,SO,"A,5.5,-2,[\""PR\"",standard,U=0.0,x=-1.5,y=-.9,s=1.8],-2,5.5,-2,[CIRKEL,NLCS.SHX,s=0.5],-2"
http://digitalbuildingdata.tech/nlcs/def/692122d0-a320-4aea-87a4-fbd28bd959e6,146,KG,V-KG-OGPRORAIL-SO,OGPRORAIL,V,SO,"A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[\""PR\"",standard,U=0.0,x=-1.5,y=-.9,s=1.8],-2,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[CIRKEL,NLCS.SHX,s=0.5],-2"
http://digitalbuildingdata.tech/nlcs/def/15be4b47-2693-4cfa-8ba6-c89654a63512,147,KG,KG-OGWATERSCHAP-SO,OGWATERSCHAP,,SO,"A,5.5,-2,[\""W\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,5.5,-2,[CIRKEL,NLCS.SHX,s=0.5],-2"
http://digitalbuildingdata.tech/nlcs/def/229410ef-7041-42e6-b56c-eff3c09b8393,148,KG,V-KG-OGWATERSCHAP-SO,OGWATERSCHAP,V,SO,"A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[\""W\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[CIRKEL,NLCS.SHX,s=0.5],-2"
http://digitalbuildingdata.tech/nlcs/def/9d146f25-eb10-4192-87fd-ad344a40091d,149,KG,KG-OGRIJK-SO,OGRIJK,,SO,"A,5.5,-2,[\""R\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,5.5,-2,[CIRKEL,NLCS.SHX,s=0.5],-2"
http://digitalbuildingdata.tech/nlcs/def/90b76048-5f67-467c-8d7e-826a433cd184,15,BV,BV-STEPBARRIER-SO,STEPBARRIER,,SO,"A,1,-1,[STEPBARRIER,NLCS.SHX,x=-1,s=1],1"
http://digitalbuildingdata.tech/nlcs/def/98fb3b39-25dd-4fa5-8fb0-2c89530bfb1e,150,KG,V-KG-OGRIJK-SO,OGRIJK,V,SO,"A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[\""R\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-2,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[CIRKEL,NLCS.SHX,s=0.5],-2"
http://digitalbuildingdata.tech/nlcs/def/52096472-cef2-4040-a3fa-7136eaf95a5c,151,KG,KG-OGRIJKRWS-SO,OGRIJKRWS,,SO,"A,5.5,-3,[\""RWS\"",standard,U=0.0,x=-2.4,y=-.9,s=1.8],-3,5.5,-2.5,[CIRKEL,NLCS.SHX,s=0.5],-2.5"
http://digitalbuildingdata.tech/nlcs/def/9ea4c08e-8533-4b7e-ae91-c12d4db14eb1,152,KG,V-KG-OGRIJKRWS-SO,OGRIJKRWS,V,SO,"A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-3,[\""RWS\"",standard,U=0.0,x=-2.4,y=-.9,s=1.8],-3,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2.5,[CIRKEL,NLCS.SHX,s=0.5],-2.5"
http://digitalbuildingdata.tech/nlcs/def/0371e941-7f06-4eb7-89ee-c9c8b65ef157,153,KG,KG-BENOG-SO,BENOG,,SO,"A,5.5,-1.5,[CIRKEL,NLCS.SHX,s=0.5],-1.5,5.5,-1.5,[DRIEHOEK,NLCS.SHX,s=1],-1.5"
http://digitalbuildingdata.tech/nlcs/def/c20ca5ff-627e-4d9c-9dae-e5a26cdcd813,154,KG,V-KG-BENOG-SO,BENOG,V,SO,"A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-1.5,[CIRKEL,NLCS.SHX,s=0.5],-1.5,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-1.5,[DRIEHOEK,NLCS.SHX,s=1],-1.5"
http://digitalbuildingdata.tech/nlcs/def/a3dec8e3-069c-4f78-9679-778621aaaa99,155,KG,KG-BENOGPROVINCIE-SO,BENOGPROVINCIE,,SO,"A,5.5,-1.5,[DRIEHOEK,NLCS.SHX,s=1],-1.5,5.5,-1.5,[CIRKEL,NLCS.SHX,s=0.5],-1.5,5.5,-1.5,[\""P\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-1.5"
http://digitalbuildingdata.tech/nlcs/def/ceebd168-864f-48c5-ab06-1d7f4010b36d,156,KG,V-KG-BENOGPROVINCIE-SO,BENOGPROVINCIE,V,SO,"A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-1.5,[DRIEHOEK,NLCS.SHX,s=1],-1.5,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-1.5,[CIRKEL,NLCS.SHX,s=0.5],-1.5,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-1.5,[\""P\"",standard,U=0.0,y=-0.5,s=1.8],-1.5"
http://digitalbuildingdata.tech/nlcs/def/34e2ad61-58a0-4383-9d25-8efa48b1e2ff,157,KG,KG-BENOGGEMEENTE-SO,BENOGGEMEENTE,,SO,"A,5.5,-1.5,[DRIEHOEK,NLCS.SHX,s=1],-1.5,5.5,-1.5,[CIRKEL,NLCS.SHX,s=0.5],-1.5,5.5,-1.5,[\""G\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-1.5"
http://digitalbuildingdata.tech/nlcs/def/4cc93d73-ecde-4bd6-8332-affd7e0eba45,158,KG,V-KG-BENOGGEMEENTE-SO,BENOGGEMEENTE,V,SO,"A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-1.5,[DRIEHOEK,NLCS.SHX,s=1],-1.5,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-1.5,[CIRKEL,NLCS.SHX,s=0.5],-1.5,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-1.5,[\""G\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-1.5"
http://digitalbuildingdata.tech/nlcs/def/b4ae8ae7-a693-4355-b976-a3698c492b48,159,KG,KG-BENOGPRORAIL-SO,BENOGPRORAIL,,SO,"A,5.5,-1.5,[DRIEHOEK,NLCS.SHX,s=1],-1.5,5.5,-1.5,[CIRKEL,NLCS.SHX,s=0.5],-1.5,5.5,-2,[\""PR\"",standard,U=0.0,x=-1.5,y=-.9,s=1.8],-3"
http://digitalbuildingdata.tech/nlcs/def/d812d4ec-8ec7-4938-91c1-060ef3f251da,16,BV,V-BV-STEPBARRIER-SO,BSTEPBARRIER,V,SO,"A,1,-1,[STEPBARRIER,NLCS.SHX,x=-1,s=1],1,-1,[VERWIJDEREN2,NLCS.SHX,s=0.5],-1"
http://digitalbuildingdata.tech/nlcs/def/673c3797-ee44-4e62-8727-de7008cf3703,160,KG,V-KG-BENOGPRORAIL-SO,BENOGPRORAIL,V,SO,"A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-1.5,[DRIEHOEK,NLCS.SHX,s=1],-1.5,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-1.5,[CIRKEL,NLCS.SHX,s=0.5],-1.5,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-2,[\""PR\"",standard,U=0.0,x=-1.5,y=-.9,s=1.8],-3"
http://digitalbuildingdata.tech/nlcs/def/38ba3f24-f3a0-4cdd-a09a-d9cc8e064501,161,KG,KG-BENOGWATERSCHAP-SO,BENOGWATERSCHAP,,SO,"A,5.5,-1.5,[DRIEHOEK,NLCS.SHX,s=1],-1.5,5.5,-1.5,[CIRKEL,NLCS.SHX,s=0.5],-1.5,5.5,-1.5,[\""W\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-1.5"
http://digitalbuildingdata.tech/nlcs/def/08da9bba-4925-4283-89c2-90a0e862f26d,162,KG,V-KG-BENOGWATERSCHAP-SO,BENOGWATERSCHAP,V,SO,"A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-1.5,[DRIEHOEK,NLCS.SHX,s=1],-1.5,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-1.5,[CIRKEL,NLCS.SHX,s=0.5],-1.5,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-1.5,[\""W\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-1.5"
http://digitalbuildingdata.tech/nlcs/def/116aa4b2-2321-4016-86d7-bed2d8dd8f75,163,KG,KG-BENOGRIJK-SO,BENOGRIJK,,SO,"A,5.5,-1.5,[DRIEHOEK,NLCS.SHX,s=1],-1.5,5.5,-1.5,[CIRKEL,NLCS.SHX,s=0.5],-1.5,5.5,-1.5,[\""R\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-1.5"
http://digitalbuildingdata.tech/nlcs/def/be6f8783-54a7-4c4a-9a99-d9f6449d5dd6,164,KG,V-KG-BENOGRIJK-SO,BENOGRIJK,V,SO,"A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-1.5,[DRIEHOEK,NLCS.SHX,s=1],-1.5,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-1.5,[CIRKEL,NLCS.SHX,s=0.5],-1.5,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-1.5,[\""R\"",standard,U=0.0,x=-0.5,y=-.9,s=1.8],-1.5"
http://digitalbuildingdata.tech/nlcs/def/1895a1e0-cfd3-475f-9ddf-8c78a5c48382,165,KG,KG-BENOGRIJKRWS-SO,BENOGRIJKRWS,,SO,"A,5.5,-1.5,[DRIEHOEK,NLCS.SHX,s=1],-1.5,5.5,-1.5,[CIRKEL,NLCS.SHX,s=0.5],-1.5,5.5,-3,[\""RWS\"",standard,U=0.0,x=-2.4,y=-.9,s=1.8],-3"
http://digitalbuildingdata.tech/nlcs/def/6fb9204d-a4ae-45c1-b520-225db80a3367,166,KG,V-KG-BENOGRIJKRWS-SO,BENOGRIJKRWS,V,SO,"A,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-1.5,[DRIEHOEK,NLCS.SHX,s=1],-1.5,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-1.5,[CIRKEL,NLCS.SHX,s=0.5],-1.5,5.5,[VERWIJDEREN2,NLCS.SHX,x=-2.75,s=0.6],-3,[\""RWS\"",standard,U=0.0,x=-2.4,y=-.9,s=1.8],-3"
http://digitalbuildingdata.tech/nlcs/def/8c1b9046-f8ef-40c2-940e-7eb4a4a8ba9d,167,KG,KG-GV-SO,GV,,SO,"A,12,-6,0,-6,12,-6"
http://digitalbuildingdata.tech/nlcs/def/1d9f8265-5cdc-48fe-b2e1-f94798960093,168,KG,V-KG-GV-SO,GSO,V,SO,"A,12,[VERWIJDEREN2,NLCS.SHX,x=-6,s=0.6],-6,0,-6,12,[VERWIJDEREN2,NLCS.SHX,x=-6,s=0.6],-6"
http://digitalbuildingdata.tech/nlcs/def/50415348-6abd-4bbc-90fe-3fc187aa6815,169,KG,KG-GVAANKOOP-SO,GVAANKOOP,,SO,"A,6,-3,0,-3,6,-3"
http://digitalbuildingdata.tech/nlcs/def/441e7d2a-b834-4893-9c0d-cc4c3e5a8790,17,BV,BV-STEPBARRIER_S-SO,STEPBARRIER_S,,SO,"A,1,-1,[STEPBARRIER-S,NLCS.SHX,x=-.5,s=1],1"
http://digitalbuildingdata.tech/nlcs/def/409181a8-1dbe-4012-96b8-700651024f12,170,KG,V-KG-GVAANKOOP-SO,GVAANKOOP,V,SO,"A,6,[VERWIJDEREN2,NLCS.SHX,x=-3,s=0.6],-3,0,-3,6,-3"
http://digitalbuildingdata.tech/nlcs/def/81db6813-31fb-4cbb-811d-fbebb6a36e8a,171,KG,KG-GVVERKOOP-SO,GVVERKOOP,,SO,"A,15,-3,3,-3,3,-3"
http://digitalbuildingdata.tech/nlcs/def/d6cf93a9-eb90-4d3e-94c9-a700a1d0ba98,172,KG,V-KG-GVVERKOOP-SO,GVVERKOOP,V,SO,"A,15,[VERWIJDEREN2,NLCS.SHX,x=-7.5,s=0.6],-3,3,-3,3,-3"
http://digitalbuildingdata.tech/nlcs/def/8a62cb2c-c0b0-4d74-b0e8-143b77de88df,173,ZZ,ZZ-FASEGRENS-SO,FASEGRENS,,SO,"A,2,-2"
