OMSCHRIJVING;STATUS;-;DISCIPLINE;-;HOOFDGROEP;-;OBJECT;_;SUBOBJECT01;_;SUBOBJECT02;_;SUBOBJECT03;_;SUBOBJECT04;_;SUBOBJECT05;-;BEWERKING;-;SCHAAL;ARCERING;SYMBOOL;LAAGNAAM;B lineweight;B color;B color A;B color GD;B color GN;B color V;B linetype;N lineweight;N color;N color A;N color GD;N color GN;N color V;N linetype;V lineweight;V color;V color A;V color GD;V color GN;V color V;V linetype;T lineweight;T color;T color A;T color GD;T color GN;T color V;T linetype;VRKL_kort;VRKL_lang;ID;KIND_VAN;URI;KIND_VAN_URI
KUNSTWERK_DUIKER;*;-;**;-;KW;-;KUNSTWERK;_;DUIKER;;;;;;;;;;;;;;;*-**-KW-KUNSTWERK_DUIKER;0.18;170;7;170;170;204,100,110;CONTINUOUS;0.35;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;V-CONTINUOUS-SO;0.35;170;7;170;170;253;CONTINUOUS;;;1429;1422;http://digitalbuildingdata.tech/nlcs/def/b2865b00-8ca2-4071-8299-2f33771dd285;http://digitalbuildingdata.tech/nlcs/def/4f401d9e-7b60-4caf-ae29-bf0ccb0edef6
KUNSTWERK_FLYOVER;*;-;**;-;KW;-;KUNSTWERK;_;FLYOVER;;;;;;;;;;;;;;;*-**-KW-KUNSTWERK_FLYOVER;0.18;170;7;170;170;204,100,110;CONTINUOUS;0.35;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;V-CONTINUOUS-SO;0.35;170;7;170;170;253;CONTINUOUS;;;1430;1422;http://digitalbuildingdata.tech/nlcs/def/ef610568-e163-46b0-99a8-75ef09202f2f;http://digitalbuildingdata.tech/nlcs/def/4f401d9e-7b60-4caf-ae29-bf0ccb0edef6
KUNSTWERK_GELUIDSWERING;*;-;**;-;KW;-;KUNSTWERK;_;GELUIDSWERING;;;;;;;;;;;;;;;*-**-KW-KUNSTWERK_GELUIDSWERING;0.18;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;V-CONTINUOUS-SO;0.35;170;7;170;170;253;CONTINUOUS;;;1431;1422;http://digitalbuildingdata.tech/nlcs/def/a58cf6c4-edac-4b62-8037-cf4a5e665221;http://digitalbuildingdata.tech/nlcs/def/4f401d9e-7b60-4caf-ae29-bf0ccb0edef6
KUNSTWERK_GELUIDSWERING_SCHERM;*;-;**;-;KW;-;KUNSTWERK;_;GELUIDSWERING;_;SCHERM;;;;;;;;;;;;;*-**-KW-KUNSTWERK_GELUIDSWERING_SCHERM;0.18;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;V-CONTINUOUS-SO;0.35;170;7;170;170;253;CONTINUOUS;;;1432;1431;http://digitalbuildingdata.tech/nlcs/def/f026f505-3edd-4cf5-a3b4-d39f510ca5b8;http://digitalbuildingdata.tech/nlcs/def/a58cf6c4-edac-4b62-8037-cf4a5e665221
KUNSTWERK_GELUIDSWERING_SCHERM_BEGROEIING;*;-;**;-;KW;-;KUNSTWERK;_;GELUIDSWERING;_;SCHERM;_;BEGROEIING;;;;;;;;;;;*-**-KW-KUNSTWERK_GELUIDSWERING_SCHERM_BEGROEIING;0.18;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;V-CONTINUOUS-SO;0.35;170;7;170;170;253;CONTINUOUS;;;1433;1432;http://digitalbuildingdata.tech/nlcs/def/25f088bf-d9ad-4744-81ca-b0aa3bdd7992;http://digitalbuildingdata.tech/nlcs/def/f026f505-3edd-4cf5-a3b4-d39f510ca5b8
KUNSTWERK_GELUIDSWERING_SCHERM_BETON;*;-;**;-;KW;-;KUNSTWERK;_;GELUIDSWERING;_;SCHERM;_;BETON;;;;;;;;;;;*-**-KW-KUNSTWERK_GELUIDSWERING_SCHERM_BETON;0.18;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;V-CONTINUOUS-SO;0.35;170;7;170;170;253;CONTINUOUS;;;1434;1432;http://digitalbuildingdata.tech/nlcs/def/6b642fc6-dcdc-4910-842e-4ed08fe27dfb;http://digitalbuildingdata.tech/nlcs/def/f026f505-3edd-4cf5-a3b4-d39f510ca5b8
KUNSTWERK_GELUIDSWERING_SCHERM_GLAS;*;-;**;-;KW;-;KUNSTWERK;_;GELUIDSWERING;_;SCHERM;_;GLAS;;;;;;;;;;;*-**-KW-KUNSTWERK_GELUIDSWERING_SCHERM_GLAS;0.18;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;V-CONTINUOUS-SO;0.35;170;7;170;170;253;CONTINUOUS;;;1435;1432;http://digitalbuildingdata.tech/nlcs/def/35036684-ee41-4714-8cfd-d7a7bf5f6609;http://digitalbuildingdata.tech/nlcs/def/f026f505-3edd-4cf5-a3b4-d39f510ca5b8
KUNSTWERK_GELUIDSWERING_SCHERM_HOUT;*;-;**;-;KW;-;KUNSTWERK;_;GELUIDSWERING;_;SCHERM;_;HOUT;;;;;;;;;;;*-**-KW-KUNSTWERK_GELUIDSWERING_SCHERM_HOUT;0.18;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;V-CONTINUOUS-SO;0.35;170;7;170;170;253;CONTINUOUS;;;1436;1432;http://digitalbuildingdata.tech/nlcs/def/f484201f-7a17-4463-977a-1066301d81fa;http://digitalbuildingdata.tech/nlcs/def/f026f505-3edd-4cf5-a3b4-d39f510ca5b8
KUNSTWERK_GELUIDSWERING_SCHERM_METAAL;*;-;**;-;KW;-;KUNSTWERK;_;GELUIDSWERING;_;SCHERM;_;METAAL;;;;;;;;;;;*-**-KW-KUNSTWERK_GELUIDSWERING_SCHERM_METAAL;0.18;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;V-CONTINUOUS-SO;0.35;170;7;170;170;253;CONTINUOUS;;;1437;1432;http://digitalbuildingdata.tech/nlcs/def/5df6e5b9-be6d-4061-bab7-b39524b8b751;http://digitalbuildingdata.tech/nlcs/def/f026f505-3edd-4cf5-a3b4-d39f510ca5b8
KUNSTWERK_GEMAAL;*;-;**;-;KW;-;KUNSTWERK;_;GEMAAL;;;;;;;;;;;;;;;*-**-KW-KUNSTWERK_GEMAAL;0.18;170;7;170;170;204,100,110;CONTINUOUS;0.35;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;V-CONTINUOUS-SO;0.35;170;7;170;170;253;CONTINUOUS;;;3514;1422;http://digitalbuildingdata.tech/nlcs/def/f596c1b9-3c44-47aa-9bf9-482e53b3e5a9;http://digitalbuildingdata.tech/nlcs/def/4f401d9e-7b60-4caf-ae29-bf0ccb0edef6
KUNSTWERK_LANDHOOFD;*;-;**;-;KW;-;KUNSTWERK;_;LANDHOOFD;;;;;;;;;;;;;;;*-**-KW-KUNSTWERK_LANDHOOFD;0.18;170;172;170;170;204,100,110;CONTINUOUS;0.35;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;V-CONTINUOUS-SO;0.35;170;172;170;170;253;CONTINUOUS;;;1471;1422;http://digitalbuildingdata.tech/nlcs/def/61b7dcc4-9a53-41f1-a223-ab6cb714ae36;http://digitalbuildingdata.tech/nlcs/def/4f401d9e-7b60-4caf-ae29-bf0ccb0edef6
KUNSTWERK_OVERKLUIZING;*;-;**;-;KW;-;KUNSTWERK;_;OVERKLUIZING;;;;;;;;;;;;;;;*-**-KW-KUNSTWERK_OVERKLUIZING;0.18;170;7;170;170;204,100,110;CONTINUOUS;0.35;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;V-CONTINUOUS-SO;0.35;170;7;170;170;253;CONTINUOUS;;;1438;1422;http://digitalbuildingdata.tech/nlcs/def/54073cd4-f201-4bd8-94e6-825c21037186;http://digitalbuildingdata.tech/nlcs/def/4f401d9e-7b60-4caf-ae29-bf0ccb0edef6
KUNSTWERK_OVERSTORT;*;-;**;-;KW;-;KUNSTWERK;_;OVERSTORT;;;;;;;;;;;;;;;*-**-KW-KUNSTWERK_OVERSTORT;0.18;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;V-CONTINUOUS-SO;0.35;170;172;170;170;253;CONTINUOUS;;;1468;1422;http://digitalbuildingdata.tech/nlcs/def/046e330d-7b7e-43f4-a4c1-e0ddbdd5083f;http://digitalbuildingdata.tech/nlcs/def/4f401d9e-7b60-4caf-ae29-bf0ccb0edef6
KUNSTWERK_PERRON;*;-;**;-;KW;-;KUNSTWERK;_;PERRON;;;;;;;;;;;;;;;*-**-KW-KUNSTWERK_PERRON;0.18;170;7;170;170;255,153,153;CONTINUOUS;0.35;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;V-CONTINUOUS-SO;0.35;170;7;170;170;253;CONTINUOUS;;;3515;1422;http://digitalbuildingdata.tech/nlcs/def/be6e3edb-a9e2-47e8-8270-20afc0bf79c3;http://digitalbuildingdata.tech/nlcs/def/4f401d9e-7b60-4caf-ae29-bf0ccb0edef6
KUNSTWERK_PIJLER;*;-;**;-;KW;-;KUNSTWERK;_;PIJLER;;;;;;;;;;;;;;;*-**-KW-KUNSTWERK_PIJLER;0.18;170;172;170;170;204,100,110;CONTINUOUS;0.35;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;V-CONTINUOUS-SO;0.35;170;172;170;170;253;CONTINUOUS;;;1470;1422;http://digitalbuildingdata.tech/nlcs/def/66f90468-7c88-431f-be78-5df8efbc9982;http://digitalbuildingdata.tech/nlcs/def/4f401d9e-7b60-4caf-ae29-bf0ccb0edef6
KUNSTWERK_PONTON;*;-;**;-;KW;-;KUNSTWERK;_;PONTON;;;;;;;;;;;;;;;*-**-KW-KUNSTWERK_PONTON;0.18;170;7;170;170;204,100,110;CONTINUOUS;0.35;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;V-CONTINUOUS-SO;0.35;170;7;170;170;253;CONTINUOUS;;;3518;1422;http://digitalbuildingdata.tech/nlcs/def/2f94ea61-69f1-44ca-867e-f477e0ce597c;http://digitalbuildingdata.tech/nlcs/def/4f401d9e-7b60-4caf-ae29-bf0ccb0edef6
KUNSTWERK_PROFIELVRIJERUIMTE;*;-;**;-;KW;-;KUNSTWERK;_;PROFIELVRIJERUIMTE;;;;;;;;;;;;;;;*-**-KW-KUNSTWERK_PROFIELVRIJERUIMTE;0.18;7;7;7;7;253;KW-PVR-SO;0.18;7;7;7;7;253;KW-PVR-SO;0.18;7;7;7;7;253;V-KW-PVR-SO;0.18;7;7;7;7;253;KW-PVR-SO;;;1472;1422;http://digitalbuildingdata.tech/nlcs/def/d58e6f47-8b0d-4e43-8d9e-5697283b3b14;http://digitalbuildingdata.tech/nlcs/def/4f401d9e-7b60-4caf-ae29-bf0ccb0edef6
KUNSTWERK_PYLOON;*;-;**;-;KW;-;KUNSTWERK;_;PYLOON;;;;;;;;;;;;;;;*-**-KW-KUNSTWERK_PYLOON;0.18;170;172;170;170;204,100,110;CONTINUOUS;0.35;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;V-CONTINUOUS-SO;0.35;170;172;170;170;253;CONTINUOUS;;;3513;1422;http://digitalbuildingdata.tech/nlcs/def/4e0dd18b-c068-4a18-b0e0-2a7778e9491d;http://digitalbuildingdata.tech/nlcs/def/4f401d9e-7b60-4caf-ae29-bf0ccb0edef6
KUNSTWERK_REMMINGSWERK;*;-;**;-;KW;-;KUNSTWERK;_;REMMINGSWERK;;;;;;;;;;;;;;;*-**-KW-KUNSTWERK_REMMINGSWERK;0.18;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;V-CONTINUOUS-SO;0.35;170;7;170;170;253;CONTINUOUS;;;1439;1422;http://digitalbuildingdata.tech/nlcs/def/c05d89fd-9cff-4806-9035-b43ba708c40e;http://digitalbuildingdata.tech/nlcs/def/4f401d9e-7b60-4caf-ae29-bf0ccb0edef6
KUNSTWERK_SLOOF;*;-;**;-;KW;-;KUNSTWERK;_;SLOOF;;;;;;;;;;;;;;;*-**-KW-KUNSTWERK_SLOOF;0.18;170;172;170;170;204,100,110;CONTINUOUS;0.35;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;V-CONTINUOUS-SO;0.35;170;172;170;170;253;CONTINUOUS;;;3512;1422;http://digitalbuildingdata.tech/nlcs/def/f69186ba-8239-4b77-8519-1c95b048a864;http://digitalbuildingdata.tech/nlcs/def/4f401d9e-7b60-4caf-ae29-bf0ccb0edef6
KUNSTWERK_SLUIS;*;-;**;-;KW;-;KUNSTWERK;_;SLUIS;;;;;;;;;;;;;;;*-**-KW-KUNSTWERK_SLUIS;0.18;170;7;170;170;204,100,110;CONTINUOUS;0.35;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;V-CONTINUOUS-SO;0.35;170;7;170;170;253;CONTINUOUS;;;1440;1422;http://digitalbuildingdata.tech/nlcs/def/f4c512fd-34ba-4d14-8000-6cedc9123734;http://digitalbuildingdata.tech/nlcs/def/4f401d9e-7b60-4caf-ae29-bf0ccb0edef6
KUNSTWERK_SLUIS_INLAATSLUIS;*;-;**;-;KW;-;KUNSTWERK;_;SLUIS;_;INLAATSLUIS;;;;;;;;;;;;;*-**-KW-KUNSTWERK_SLUIS_INLAATSLUIS;0.18;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;V-CONTINUOUS-SO;0.35;170;7;170;170;253;CONTINUOUS;;;1441;1440;http://digitalbuildingdata.tech/nlcs/def/30cd4cde-5364-4f31-ad7b-e3832863a253;http://digitalbuildingdata.tech/nlcs/def/f4c512fd-34ba-4d14-8000-6cedc9123734
KUNSTWERK_SLUIS_INNUNDATIESLUIS;*;-;**;-;KW;-;KUNSTWERK;_;SLUIS;_;INNUNDATIESLUIS;;;;;;;;;;;;;*-**-KW-KUNSTWERK_SLUIS_INNUNDATIESLUIS;0.18;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;V-CONTINUOUS-SO;0.35;170;7;170;170;253;CONTINUOUS;;;1442;1440;http://digitalbuildingdata.tech/nlcs/def/4ee76b6a-4a65-412a-9610-263b1692e7ba;http://digitalbuildingdata.tech/nlcs/def/f4c512fd-34ba-4d14-8000-6cedc9123734
KUNSTWERK_SLUIS_KEERSLUIS;*;-;**;-;KW;-;KUNSTWERK;_;SLUIS;_;KEERSLUIS;;;;;;;;;;;;;*-**-KW-KUNSTWERK_SLUIS_KEERSLUIS;0.18;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;V-CONTINUOUS-SO;0.35;170;7;170;170;253;CONTINUOUS;;;1443;1440;http://digitalbuildingdata.tech/nlcs/def/0d458a08-0c24-46e4-8888-32c75ceff0c3;http://digitalbuildingdata.tech/nlcs/def/f4c512fd-34ba-4d14-8000-6cedc9123734
KUNSTWERK_SLUIS_SCHUTSLUIS;*;-;**;-;KW;-;KUNSTWERK;_;SLUIS;_;SCHUTSLUIS;;;;;;;;;;;;;*-**-KW-KUNSTWERK_SLUIS_SCHUTSLUIS;0.18;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;V-CONTINUOUS-SO;0.35;170;7;170;170;253;CONTINUOUS;;;1444;1440;http://digitalbuildingdata.tech/nlcs/def/3e8a8b5f-beea-4687-9470-1fb9e31c68bb;http://digitalbuildingdata.tech/nlcs/def/f4c512fd-34ba-4d14-8000-6cedc9123734
KUNSTWERK_SLUIS_TIJSLUIS;*;-;**;-;KW;-;KUNSTWERK;_;SLUIS;_;TIJSLUIS;;;;;;;;;;;;;*-**-KW-KUNSTWERK_SLUIS_TIJSLUIS;0.18;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;V-CONTINUOUS-SO;0.35;170;7;170;170;253;CONTINUOUS;;;1445;1440;http://digitalbuildingdata.tech/nlcs/def/9e6518d7-4d43-4298-a62e-cccb5402f236;http://digitalbuildingdata.tech/nlcs/def/f4c512fd-34ba-4d14-8000-6cedc9123734
KUNSTWERK_SLUIS_UITWATERINGSSSLUIS;*;-;**;-;KW;-;KUNSTWERK;_;SLUIS;_;UITWATERINGSSSLUIS;;;;;;;;;;;;;*-**-KW-KUNSTWERK_SLUIS_UITWATERINGSSSLUIS;0.18;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;V-CONTINUOUS-SO;0.35;170;7;170;170;253;CONTINUOUS;;;1446;1440;http://digitalbuildingdata.tech/nlcs/def/958d8e41-326b-43cd-8145-4a3a6e04cb05;http://digitalbuildingdata.tech/nlcs/def/f4c512fd-34ba-4d14-8000-6cedc9123734
KUNSTWERK_STEIGER;*;-;**;-;KW;-;KUNSTWERK;_;STEIGER;;;;;;;;;;;;;;;*-**-KW-KUNSTWERK_STEIGER;0.18;170;7;170;170;0,0,0;CONTINUOUS;0.35;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;V-CONTINUOUS-SO;0.35;170;7;170;170;253;CONTINUOUS;;;1447;1422;http://digitalbuildingdata.tech/nlcs/def/538871dc-58d6-4bb7-93a7-eccbbefb6a53;http://digitalbuildingdata.tech/nlcs/def/4f401d9e-7b60-4caf-ae29-bf0ccb0edef6
KUNSTWERK_STUW;*;-;**;-;KW;-;KUNSTWERK;_;STUW;;;;;;;;;;;;;;;*-**-KW-KUNSTWERK_STUW;0.18;170;7;170;170;204,100,110;CONTINUOUS;0.35;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;V-CONTINUOUS-SO;0.35;170;7;170;170;253;CONTINUOUS;;;1448;1422;http://digitalbuildingdata.tech/nlcs/def/513ffb5e-559a-4437-9327-d6d50ba9a37a;http://digitalbuildingdata.tech/nlcs/def/4f401d9e-7b60-4caf-ae29-bf0ccb0edef6
KUNSTWERK_SYPHON;*;-;**;-;KW;-;KUNSTWERK;_;SYPHON;;;;;;;;;;;;;;;*-**-KW-KUNSTWERK_SYPHON;0.18;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;V-CONTINUOUS-SO;0.35;170;172;170;170;253;CONTINUOUS;;;1469;1422;http://digitalbuildingdata.tech/nlcs/def/5ec88f26-c5a0-4ba6-95e0-9c505b1a5ac5;http://digitalbuildingdata.tech/nlcs/def/4f401d9e-7b60-4caf-ae29-bf0ccb0edef6
KUNSTWERK_TUNNEL;*;-;**;-;KW;-;KUNSTWERK;_;TUNNEL;;;;;;;;;;;;;;;*-**-KW-KUNSTWERK_TUNNEL;0.18;170;7;170;170;204,100,110;CONTINUOUS;0.35;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;V-CONTINUOUS-SO;0.35;170;7;170;170;253;CONTINUOUS;;;1449;1422;http://digitalbuildingdata.tech/nlcs/def/7cc445c8-1622-4502-8697-52187c68d999;http://digitalbuildingdata.tech/nlcs/def/4f401d9e-7b60-4caf-ae29-bf0ccb0edef6
KUNSTWERK_TUNNEL_FIETSTUNNEL;*;-;**;-;KW;-;KUNSTWERK;_;TUNNEL;_;FIETSTUNNEL;;;;;;;;;;;;;*-**-KW-KUNSTWERK_TUNNEL_FIETSTUNNEL;0.18;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;V-CONTINUOUS-SO;0.35;170;7;170;170;253;CONTINUOUS;;;1450;1449;http://digitalbuildingdata.tech/nlcs/def/2374d9c9-3c1b-43e4-879d-d38f67dc04cf;http://digitalbuildingdata.tech/nlcs/def/7cc445c8-1622-4502-8697-52187c68d999
KUNSTWERK_TUNNEL_SPOORTUNNEL;*;-;**;-;KW;-;KUNSTWERK;_;TUNNEL;_;SPOORTUNNEL;;;;;;;;;;;;;*-**-KW-KUNSTWERK_TUNNEL_SPOORTUNNEL;0.18;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;CONTINUOUS;0.35;170;7;170;170;253;V-CONTINUOUS-SO;0.35;170;7;170;170;253;CONTINUOUS;;;1451;1449;http://digitalbuildingdata.tech/nlcs/def/372b1c59-98b8-464d-9a7e-6133259946e3;http://digitalbuildingdata.tech/nlcs/def/7cc445c8-1622-4502-8697-52187c68d999
KUNSTWERK_TUNNEL_VOETGANGERSTUNNEL;*;-;**;-;KW;-;KUNSTWERK;_;TUNNEL;_;VOETGANGERSTUNNEL;;;;;;;;;;;;;*-**-KW-KUNSTWERK_TUNNEL_VOETGANGERSTUNNEL;0.18;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;CONTINUOUS;0.35;170;172;170;170;253;V-CONTINUOUS-SO;0.35;170;172;170;170;253;CONTINUOUS;;;1452;1449;http://digitalbuildingdata.tech/nlcs/def/2d659621-31d8-422f-bda4-452d14d0ad57;http://digitalbuildingdata.tech/nlcs/def/7cc445c8-1622-4502-8697-52187c68d999
